,2010 Census Population,GROC09,GROCPTH14,SUPERCPTH14,CONVSPTH14,SPECSPTH14,SNAPSPTH16,WICSPTH12,FFRPTH14,FSRPTH14,PC_FFRSALES12,PC_FSRSALES12,REDEMP_SNAPS16,PCT_SNAP16,PC_SNAPBEN15,SNAP_PART_RATE13,SNAP_OAPP16,SNAP_CAP16,SNAP_BBCE16,SNAP_REPORTSIMPLE16,PCT_FREE_LUNCH14,PCT_REDUCED_LUNCH14,PCT_SBP15,PCT_SFSP15,PCT_WIC15,PCT_CACFP15,FDPIR12,FOODINSEC_13_15,VLFOODSEC_13_15,SODATAX_STORES14,SODATAX_VENDM14,CHIPSTAX_STORES14,CHIPSTAX_VENDM14,FMRKT16,FMRKTPTH16,FMRKT_SNAP16,PCT_FMRKT_SNAP16,FMRKT_WIC16,PCT_FMRKT_WIC16,FMRKT_WICCASH16,PCT_FMRKT_WICCASH16,FMRKT_SFMNP16,PCT_FMRKT_SFMNP16,FMRKT_CREDIT16,PCT_FMRKT_CREDIT16,FMRKT_FRVEG16,PCT_FMRKT_FRVEG16,FMRKT_ANMLPROD16,PCT_FMRKT_ANMLPROD16,PCT_FMRKT_BAKED16,PCT_FMRKT_OTHERFOOD16,VEG_FARMS12,FRESHVEG_FARMS12,ORCHARD_ACRESPTH12,BERRY_FARMS12,SLHOUSE12,GHVEG_FARMS12,GHVEG_SQFT12,GHVEG_SQFTPTH12,FOODHUB16,CSA12,AGRITRSM_OPS12,AGRITRSM_RCT12,FARM_TO_SCHOOL13,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13,PCH_RECFAC_09_14,RECFACPTH14,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC15,POVRATE15,CHILDPOVRATE15,METRO13,USDA Model,"Less than a high school diploma, 2013-17","High school diploma only, 2013-17","Some college or associate's degree, 2013-17","Bachelor's degree or higher, 2013-17","Percent of adults with less than a high school diploma, 2013-17","Percent of adults with a high school diploma only, 2013-17","Percent of adults completing some college or associate's degree, 2013-17","Percent of adults with a bachelor's degree or higher, 2013-17",POVALL_2017,CI90LBAll_2017,CI90UBALL_2017,PCTPOVALL_2017,CI90LBALLP_2017,CI90UBALLP_2017,POV017_2017,CI90LB017_2017,CI90UB017_2017,PCTPOV017_2017,CI90LB017P_2017,CI90UB017P_2017,POV517_2017,CI90LB517_2017,CI90UB517_2017,PCTPOV517_2017,CI90LB517P_2017,MEDHHINC_2017,CI90LBINC_2017,CI90UBINC_2017,Civilian_labor_force_2015,Employed_2015,Unemployed_2015,Unemployment_rate_2015
42067,24636.0,5.0,0.201645427,0.0,0.403290853,0.0403291,0.794353054739975,0.0803084,0.403290853,0.443619939,425.6834691595228,649.8872064851864,85469.13721518988,14.555647361393067,9.97695293546822,90.417,1.0,1.0,1.0,1.0,34.91467576791809,6.928327645051195,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,19.0,19.0,7.146298378031155,24.0,0.0,10.0,44880.0,1801.830737112574,1.0,4.0,1.0,,0.0,12.3,34.7,100.0,0.161316341,95.72982627049845,0.5439194674460139,2.528819613573632,0.3450235427829193,0.0974184120798831,0.004059100503328463,16.780321480759863,24.0014612761812,50008.0,12.8,19.0,0.0,False,2995.0,8608.0,3090.0,2395.0,17.5,50.4,18.1,14.0,2940.0,2414.0,3466.0,12.2,10.0,14.4,1007.0,813.0,1201.0,18.7,15.1,22.3,715.0,571.0,859.0,17.7,14.1,48334.0,44161.0,52507.0,11990.0,11396.0,594.0,5.0
42069,214437.0,41.0,0.230350838,0.0141031,0.526516202,0.108123863,0.876628446770553,0.1305501,0.68165044,1.095341742,425.6834691595228,649.8872064851864,310470.637516869,14.555647361393067,20.83893012843172,90.417,1.0,1.0,1.0,1.0,41.65473804752362,4.544803893501288,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,6.0,0.028392824186900496,1.0,16.6666666666667,1.0,16.6666666666667,1.0,16.6666666666667,1.0,16.6666666666667,4.0,66.6666666666667,1.0,16.6666666666667,0.0,0.0,16.6666666666667,0.0,27.0,27.0,0.23778773481538812,21.0,4.0,1.0,,,0.0,0.0,8.0,236000.0,1.0,11.5,31.3,-4.761904762,0.09402075,89.65337138646781,2.235621651114313,4.9814164533172915,1.6792810942141516,0.10259423513666018,0.019119834730013944,17.671857002289716,20.49413114341275,48000.0,15.3,22.4,1.0,False,14069.0,55884.0,38984.0,40276.0,9.4,37.5,26.1,27.0,29008.0,25284.0,32732.0,14.3,12.5,16.1,8621.0,7081.0,10161.0,20.4,16.8,24.0,5949.0,4752.0,7146.0,19.0,15.2,49082.0,46666.0,51498.0,106408.0,100205.0,6203.0,5.8
42071,519445.0,109.0,0.206255156,0.00750019,0.288757219,0.133128328,0.6214794181368,0.1271774,0.611265282,0.611265282,425.6834691595228,649.8872064851864,221842.77749999997,14.555647361393067,11.93750089338596,90.417,1.0,1.0,1.0,1.0,38.691097913993254,6.102838043510698,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,13.0,0.02414113277623027,3.0,23.0769230769231,1.0,7.69230769230769,1.0,7.69230769230769,3.0,23.0769230769231,4.0,30.7692307692308,9.0,69.2307692307692,9.0,69.2307692307692,69.2307692307692,69.2307692307692,815.0,802.0,1.4348645514435003,285.0,3.0,150.0,,,0.0,88.0,70.0,2688000.0,1.0,9.7,29.3,0.0,0.108752719,84.89233701354331,3.0969592545890325,8.649616417522548,1.8723830241892792,0.1266736613115922,0.02079142161345282,14.973673824947781,24.83708573573718,59231.0,10.6,15.5,1.0,False,54366.0,131171.0,77509.0,94702.0,15.2,36.7,21.7,26.5,52380.0,46538.0,58222.0,9.9,8.8,11.0,17431.0,14686.0,20176.0,13.7,11.5,15.9,11683.0,9542.0,13824.0,12.7,10.4,63402.0,61623.0,65181.0,275981.0,264626.0,11355.0,4.1
42073,91108.0,10.0,0.168974102,0.0112649,0.450597605,0.0450598,0.866802605753736,0.0556353,0.563247006,0.585776887,425.6834691595228,649.8872064851864,256649.03603524226,14.555647361393067,20.983839944265224,90.417,1.0,1.0,1.0,1.0,48.262673936040365,3.4258279762389128,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,5.0,0.05727770522601782,0.0,0.0,1.0,20.0,1.0,20.0,1.0,20.0,3.0,60.0,2.0,40.0,2.0,40.0,40.0,40.0,29.0,28.0,1.0252295622715522,23.0,2.0,1.0,,,0.0,7.0,3.0,1905000.0,1.0,12.5,34.3,-25.0,0.101384461,93.15537603723054,3.7845194713965844,1.021864161215261,0.4006234359222022,0.0592703165473943,0.009878386091232384,18.799666330069808,21.240725293058787,43944.0,17.5,26.6,0.0,False,6365.0,27743.0,15784.0,13070.0,10.1,44.1,25.1,20.8,11300.0,9318.0,13282.0,13.3,11.0,15.6,3388.0,2615.0,4161.0,19.8,15.3,24.3,2345.0,1764.0,2926.0,18.7,14.1,48666.0,45041.0,52291.0,42110.0,39454.0,2656.0,6.3
42075,133568.0,36.0,0.22000748,0.0146672,0.352011968,0.11000374,0.678726514622325,0.1478732,0.572019449,0.484016457,425.6834691595228,649.8872064851864,242449.52095490717,14.555647361393067,14.355485530764522,90.417,1.0,1.0,1.0,1.0,37.408864411224755,5.035405192761605,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,3.0,0.02160402699063105,2.0,66.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.6666666666667,2.0,66.6666666666667,2.0,66.6666666666667,66.6666666666667,66.6666666666667,71.0,68.0,1.2027035003836846,37.0,0.0,6.0,23594.0,174.0894870432678,0.0,7.0,9.0,61000.0,1.0,10.1,29.5,-17.647058824,0.102670157,86.85463584091998,1.5976880689985626,9.291147580258745,1.1260182079540009,0.09957474844274078,0.02246046957355055,17.016800431241016,23.033211547676093,52829.0,11.6,17.4,1.0,False,12343.0,40928.0,21716.0,19182.0,13.1,43.5,23.1,20.4,14717.0,12656.0,16778.0,10.8,9.3,12.3,4711.0,3856.0,5566.0,15.0,12.3,17.7,3086.0,2418.0,3754.0,13.3,10.4,57389.0,54773.0,60005.0,70063.0,66890.0,3173.0,4.5
42077,349497.0,71.0,0.229163581,0.0111787,0.326977304,0.095019046,0.735468923971101,0.2505313,0.687490743,0.721026876,425.6834691595228,649.8872064851864,307510.73552574107,14.555647361393067,17.069324820147873,90.417,1.0,1.0,1.0,1.0,36.373893255311415,5.069512171801197,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,6.0,0.016522234797478705,3.0,50.0,3.0,50.0,0.0,0.0,3.0,50.0,4.0,66.6666666666667,4.0,66.6666666666667,4.0,66.6666666666667,66.6666666666667,33.3333333333333,46.0,46.0,2.2119909043834567,15.0,1.0,9.0,56764.0,159.74739401580476,0.0,16.0,5.0,,0.0,10.8,30.1,-16.666666667,0.097813724,71.60147297401694,4.92994217403869,18.77412395528431,2.8870061831718155,0.1264674661012827,0.018598156779600396,14.765219730069216,23.656855423651706,56352.0,12.1,19.1,1.0,False,29001.0,80836.0,63970.0,71372.0,11.8,33.0,26.1,29.1,44362.0,38942.0,49782.0,12.4,10.9,13.9,14889.0,12488.0,17290.0,18.2,15.3,21.1,10406.0,8626.0,12186.0,17.2,14.2,60706.0,58663.0,62749.0,185778.0,175869.0,9909.0,5.3
42079,320918.0,63.0,0.19132513,0.0125459,0.467335155,0.081548416,0.898963176487569,0.1277151,0.649250852,0.947216219,425.6834691595228,649.8872064851864,297961.1949721653,14.555647361393067,21.275156381760286,90.417,1.0,1.0,1.0,1.0,53.39476350953267,4.482360427026135,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,3.0,0.009482178245986668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,60.0,0.8242792222536727,25.0,3.0,6.0,51460.0,160.0656934987698,0.0,3.0,2.0,,1.0,11.7,28.9,7.407407407,0.090957849,88.2025938090104,2.972410397671679,6.696726266522912,0.9594351204980712,0.08724970241619355,0.012775849282371196,17.946952180930957,20.192073987747648,49589.0,15.1,23.9,1.0,False,24528.0,87803.0,62664.0,51695.0,10.8,38.7,27.6,22.8,42326.0,37558.0,47094.0,13.8,12.2,15.4,15105.0,13269.0,16941.0,24.7,21.7,27.7,10015.0,8665.0,11365.0,22.2,19.2,50982.0,49519.0,52445.0,158764.0,148514.0,10250.0,6.5
42081,116111.0,21.0,0.16307893,0.0085831,0.403405775,0.111580321,0.729586052107918,0.102417,0.635149518,0.909808768,425.6834691595228,649.8872064851864,291909.13534192275,14.555647361393067,16.411405318760128,90.417,1.0,1.0,1.0,1.0,37.36898939211078,5.754938702915582,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,5.0,0.04338470081910315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,3.077211585999966,18.0,1.0,7.0,12602.0,107.42110916003206,0.0,4.0,11.0,179000.0,1.0,10.7,31.5,-69.230769231,0.0343324,91.9034372281696,4.357898907080294,1.3426807106992447,0.5710053311055799,0.16449776506963165,0.02066987623911602,16.460111445082724,20.852460145894877,49941.0,14.8,23.1,1.0,False,8441.0,31658.0,22605.0,17740.0,10.5,39.4,28.1,22.1,13968.0,11508.0,16428.0,12.9,10.6,15.2,4152.0,3302.0,5002.0,18.1,14.4,21.8,2733.0,2059.0,3407.0,16.4,12.4,50292.0,47456.0,53128.0,60904.0,57216.0,3688.0,6.1
42083,43450.0,10.0,0.281994642,0.0234996,0.516990177,0.0469991,1.07044226376652,0.2318733,0.657987498,0.775485266,425.6834691595228,649.8872064851864,215949.35910780664,14.555647361393067,19.7645542562555,90.417,1.0,1.0,1.0,1.0,43.670580665916034,5.324111307704681,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,13.0,13.0,0.9249624234015493,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2000.0,0.0,10.4,31.9,-50.0,0.0469991,94.45109321058688,2.3199079401611047,1.7422324510932106,0.4395857307249712,0.19102416570771003,0.006904487917146145,16.987341772151897,21.05638665132336,46039.0,16.9,25.6,0.0,False,2924.0,14199.0,7420.0,5175.0,9.8,47.8,25.0,17.4,6614.0,5472.0,7756.0,17.3,14.3,20.3,1964.0,1536.0,2392.0,24.9,19.5,30.3,1261.0,928.0,1594.0,21.4,15.8,45031.0,42143.0,47919.0,18979.0,17825.0,1154.0,6.1
42085,116638.0,19.0,0.130566484,0.0174089,0.348177292,0.087044323,0.877519269998435,0.1296961,0.626719125,0.748581178,425.6834691595228,649.8872064851864,267492.35313709005,14.555647361393067,19.58470769878588,90.417,1.0,1.0,1.0,1.0,46.387759054813095,4.048034088708116,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,4.0,0.03542550459203103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,1.0,25.0,1.0,25.0,25.0,25.0,79.0,79.0,0.5439568978915195,24.0,1.0,1.0,,,0.0,18.0,12.0,243000.0,0.0,12.2,31.7,-27.272727273,0.069635458,91.03036746171917,5.675680310019033,1.0699771943963372,0.6224386563555616,0.1131706647919203,0.01286030281726367,18.481112501929044,21.63017198511634,46319.0,14.2,24.0,1.0,False,7830.0,35161.0,18710.0,17698.0,9.9,44.3,23.6,22.3,13040.0,10691.0,15389.0,12.4,10.2,14.6,3984.0,3132.0,4836.0,18.9,14.9,22.9,2912.0,2245.0,3579.0,18.6,14.3,46851.0,44389.0,49313.0,52997.0,50107.0,2890.0,5.5
42087,46682.0,16.0,0.25777625,0.0214814,0.300738959,0.085925417,0.960252039186915,0.0855194,0.579996563,0.708884688,425.6834691595228,649.8872064851864,235257.94831460674,14.555647361393067,17.53046047488938,90.417,1.0,1.0,1.0,1.0,46.53972903698279,7.085316733797144,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,3.0,0.06473609252945492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,44.0,3.7790635608600036,40.0,0.0,3.0,9430.0,201.3365501633324,0.0,6.0,3.0,1504000.0,0.0,12.5,32.0,0.0,0.064444063,96.8231866672379,0.6040872284820702,1.143909858189452,0.357739599845765,0.11139197120945976,0.012852919754937662,18.5146309069877,23.10098110620796,42296.0,15.4,26.4,0.0,False,5095.0,16729.0,6716.0,3966.0,15.7,51.5,20.7,12.2,5810.0,4561.0,7059.0,12.7,10.0,15.4,2200.0,1667.0,2733.0,21.5,16.3,26.7,1443.0,1031.0,1855.0,19.6,14.0,50449.0,47595.0,53303.0,20913.0,19706.0,1207.0,5.8
42089,169842.0,28.0,0.120254458,0.0180382,0.324687038,0.0420891,0.61158673393619,0.0888636,0.63734863,0.877857547,425.6834691595228,649.8872064851864,363815.667366694,14.555647361393067,15.979074949399095,90.417,1.0,1.0,1.0,1.0,43.42568435002278,5.8889303019008565,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,4.0,0.024082168358438995,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,1.0,25.0,1.0,25.0,25.0,25.0,31.0,31.0,0.6465811281357702,25.0,1.0,4.0,20120.0,119.35057154212565,0.0,5.0,8.0,134000.0,1.0,11.2,28.8,55.555555556,0.084178121,70.50140719021208,12.047079049940534,13.122784705785376,1.9989166401714535,0.2107841405541621,0.03532695093086516,12.777169369178413,23.88926178448205,57152.0,12.7,17.6,1.0,False,12293.0,41274.0,33289.0,27411.0,10.8,36.1,29.1,24.0,15190.0,11904.0,18476.0,9.3,7.3,11.3,4891.0,3699.0,6083.0,14.9,11.3,18.5,3516.0,2596.0,4436.0,13.9,10.3,61296.0,57599.0,64993.0,80768.0,75552.0,5216.0,6.5
42091,799874.0,135.0,0.172612832,0.0134662,0.258307146,0.102833176,0.486070968592493,0.0841105,0.804302344,0.785939277,425.6834691595228,649.8872064851864,241887.42459419998,14.555647361393067,8.490425398020195,90.417,1.0,1.0,1.0,1.0,23.298441202371333,3.4961733651689983,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,14.0,0.017037330006997475,3.0,21.4285714285714,4.0,28.5714285714286,1.0,7.14285714285714,4.0,28.5714285714286,6.0,42.8571428571429,8.0,57.1428571428571,6.0,42.8571428571429,57.1428571428571,57.1428571428571,52.0,52.0,0.14820285512800405,9.0,5.0,9.0,35630.0,44.003897735089865,0.0,8.0,20.0,851000.0,1.0,7.4,24.6,7.382550336,0.195872717,78.98544020683258,8.449080730215009,4.279799068353266,6.4202611911376035,0.09889057526560434,0.027629351622880605,15.093252187219486,22.940988205642387,83258.0,6.6,7.5,1.0,False,33549.0,138095.0,124971.0,276513.0,5.9,24.1,21.8,48.2,47041.0,41047.0,53035.0,5.8,5.1,6.5,11974.0,9816.0,14132.0,6.8,5.6,8.0,8139.0,6473.0,9805.0,6.2,4.9,87338.0,84942.0,89734.0,440895.0,422542.0,18353.0,4.2
42093,18267.0,4.0,0.160935572,0.0,0.321871144,0.0,0.649657453342783,0.1089562,0.590097098,0.75103267,425.6834691595228,649.8872064851864,161516.7448951049,14.555647361393067,10.077350473907833,90.417,1.0,1.0,1.0,1.0,26.010318142734306,4.428202923473775,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,30.0,30.0,9.14057006868949,19.0,0.0,6.0,104090.0,5629.833955324788,0.0,6.0,3.0,,0.0,12.4,32.5,0.0,0.160935572,94.1917118300761,1.297421579898177,1.7736902611266216,1.7682159084688236,0.06569223189357859,0.01094870531559643,18.58542727322494,21.207642196310285,57056.0,9.0,15.2,1.0,False,1237.0,5617.0,2472.0,4099.0,9.2,41.8,18.4,30.5,1739.0,1346.0,2132.0,9.9,7.7,12.1,536.0,401.0,671.0,15.2,11.4,19.0,361.0,262.0,460.0,14.2,10.3,62595.0,58396.0,66794.0,9147.0,8752.0,395.0,4.3
42095,297735.0,54.0,0.169630206,0.00665216,0.325956082,0.066521649,0.563469117261121,0.1303184,0.661890412,0.844824948,425.6834691595228,649.8872064851864,228821.55111545982,14.555647361393067,13.02638423143752,90.417,1.0,1.0,1.0,1.0,36.26197706994373,5.049791651952821,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,7.0,0.023156265092922786,2.0,28.5714285714286,3.0,42.8571428571429,1.0,14.2857142857143,4.0,57.1428571428571,5.0,71.4285714285714,4.0,57.1428571428571,4.0,57.1428571428571,57.1428571428571,57.1428571428571,59.0,51.0,0.8186040295365699,17.0,0.0,11.0,19234.0,64.26542818002606,0.0,12.0,15.0,199000.0,1.0,11.2,28.6,-25.0,0.079825979,80.99921070750835,4.4358238030463335,10.472064083832938,2.3950828757116227,0.1105009488303357,0.02485431675819101,15.653517389625001,21.890943288494803,62129.0,8.8,13.4,1.0,False,19715.0,72965.0,56296.0,60261.0,9.4,34.9,26.9,28.8,29356.0,25328.0,33384.0,10.0,8.6,11.4,8531.0,7156.0,9906.0,14.2,11.9,16.5,6004.0,4982.0,7026.0,13.2,10.9,65872.0,63531.0,68213.0,156593.0,148341.0,8252.0,5.3
42097,94528.0,17.0,0.223537427,0.0106446,0.383207017,0.0532232,0.831163124092745,0.1270809,0.542876607,0.734480116,425.6834691595228,649.8872064851864,186243.2084073672,14.555647361393067,15.15395516619428,90.417,1.0,1.0,1.0,1.0,43.87108136667841,8.339203945051073,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,2.0,0.021612042229930517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,80.0,3.872237327944646,35.0,1.0,7.0,57344.0,606.6928342449665,0.0,2.0,8.0,,1.0,12.1,35.3,-20.0,0.0425786,94.32760663507109,1.9190081245768449,2.383420785375762,0.3438134732566012,0.12165707515233583,0.010578876100203116,18.529959377115777,20.568508801624915,44221.0,13.1,20.2,0.0,False,9311.0,33960.0,13925.0,10378.0,13.8,50.3,20.6,15.4,12580.0,10637.0,14523.0,14.3,12.1,16.5,3453.0,2667.0,4239.0,19.6,15.1,24.1,2323.0,1711.0,2935.0,18.0,13.3,45352.0,41902.0,48802.0,43432.0,40780.0,2652.0,6.1
42099,45969.0,10.0,0.19722137,0.0,0.328702283,0.065740457,0.74021533537029,0.1094068,0.372529255,0.525923653,425.6834691595228,649.8872064851864,130566.57405405406,14.555647361393067,10.354867663477746,90.417,1.0,1.0,1.0,1.0,32.74710959127178,5.634261520924931,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,34.0,34.0,1.1586725547636747,14.0,0.0,9.0,53700.0,1173.9757771850816,0.0,10.0,9.0,98000.0,1.0,10.3,33.0,-28.571428571,0.109567428,96.6455654897866,0.6178076529835324,1.2791228871630882,0.35458678674759075,0.1261719854684679,0.030455306837216384,13.691835802388566,23.28960821423133,54818.0,9.6,14.3,1.0,False,3990.0,14810.0,8189.0,5370.0,12.3,45.8,25.3,16.6,4331.0,3555.0,5107.0,9.5,7.8,11.2,1413.0,1087.0,1739.0,14.7,11.3,18.1,965.0,721.0,1209.0,14.0,10.5,61225.0,57934.0,64516.0,24107.0,23030.0,1077.0,4.5
42101,1526006.0,501.0,0.406973801,0.00320452,0.276229461,0.127539821,1.29538635807005,0.4794499,0.874833445,0.703071274,425.6834691595228,649.8872064851864,362604.9305120634,14.555647361393067,42.20698793497273,90.417,1.0,1.0,1.0,1.0,81.45148890369535,2.526779765260622,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,50.0,0.031890358396603806,36.0,72.0,39.0,78.0,1.0,2.0,39.0,78.0,39.0,78.0,43.0,86.0,16.0,32.0,44.0,30.0,3.0,3.0,,3.0,6.0,1.0,,,6.0,6.0,2.0,,,11.5,29.8,30.487804878,0.068576688,36.86649986959422,42.22047619734129,12.294250481321829,6.2595428851524835,0.22922583528505128,0.029947457611569025,12.14339917405305,22.5318249076347,41210.0,25.4,38.4,1.0,False,176013.0,355809.0,235338.0,284836.0,16.7,33.8,22.4,27.1,388221.0,371900.0,404542.0,25.3,24.2,26.4,108051.0,99494.0,116608.0,31.9,29.4,34.4,72959.0,66331.0,79587.0,31.0,28.2,40193.0,38699.0,41687.0,695540.0,646080.0,49460.0,7.1
42103,57369.0,11.0,0.142371554,0.0177964,0.480503995,0.0355929,0.404953025449048,0.10545,0.427114662,0.711857771,425.6834691595228,649.8872064851864,308575.4702222222,14.555647361393067,12.887335276342375,90.417,1.0,1.0,1.0,1.0,37.97378315211869,7.092775124479219,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,1.0,0.01799791224217991,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,1.0,100.0,100.0,100.0,4.0,4.0,0.6162297304435094,5.0,0.0,2.0,,,0.0,0.0,0.0,0.0,1.0,10.5,29.1,-85.714285714,0.0177964,82.88274155031463,5.316460109118165,9.017064965399433,1.0162282765953738,0.22137391274033016,0.022660321776569226,16.216074883647963,23.28435217626244,60436.0,10.9,17.1,1.0,False,3394.0,13741.0,12534.0,10711.0,8.4,34.0,31.0,26.5,5023.0,3930.0,6116.0,9.1,7.1,11.1,1465.0,1120.0,1810.0,14.3,10.9,17.7,1055.0,786.0,1324.0,13.0,9.7,67317.0,62738.0,71896.0,24964.0,23330.0,1634.0,6.5
42105,17457.0,8.0,0.406834825,0.0,0.639311868,0.0,1.03642286052709,0.3982477,0.290596304,1.046146693,425.6834691595228,649.8872064851864,98479.2097142857,14.555647361393067,15.418696085910451,90.417,1.0,1.0,1.0,1.0,41.514249255635896,7.401105912377711,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,2.0,0.11844832691738229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,50.0,0.0,0.0,50.0,50.0,33.0,24.0,1.5322626411667897,8.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,,0.0,12.1,32.4,0.0,0.0,97.38213897004067,0.34943002806896944,1.0368333619751389,0.25777625021481354,0.18330755570831186,0.005728361115884746,19.49361287735579,22.346336713066393,41754.0,14.3,23.6,0.0,False,1466.0,5833.0,3076.0,1837.0,12.0,47.8,25.2,15.0,2734.0,2253.0,3215.0,16.5,13.6,19.4,941.0,771.0,1111.0,27.8,22.8,32.8,574.0,441.0,707.0,23.1,17.7,41309.0,38371.0,44247.0,7375.0,6856.0,519.0,7.0
42107,148289.0,34.0,0.205765551,0.0137177,0.438966508,0.08230622,0.834070472860496,0.1291963,0.521272729,0.754473686,425.6834691595228,649.8872064851864,237900.3702713987,14.555647361393067,18.135498876347402,90.417,1.0,1.0,1.0,1.0,42.57372940109861,6.015679163777932,2.7745636318148104,0.6167622065778856,1.9213384812329277,1.1331280297298114,0.0,12.4,4.8,6.0,6.0,0.0,0.0,3.0,0.02089529368335272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,64.0,2.0842243901776683,29.0,3.0,5.0,19680.0,133.60760911627528,0.0,4.0,8.0,,1.0,11.4,35.1,12.5,0.0617297,93.22876275381181,2.5902123556029104,2.75138412154644,0.47407427388410467,0.10924613423787335,0.01618461247968494,18.091699316874482,20.05408358003628,45733.0,13.0,19.0,0.0,False,12333.0,49760.0,26496.0,16849.0,11.7,47.2,25.1,16.0,16381.0,13880.0,18882.0,12.1,10.3,13.9,5028.0,4118.0,5938.0,18.4,15.1,21.7,3300.0,2657.0,3943.0,16.0,12.9,49360.0,47102.0,51618.0,68186.0,63898.0,4288.0,6.3
